[-0.034385253, 1.3154237]
[-2.4801974, 1.384706]
[0.59945375, -1.5631765]
[0.7453486, 0.51089686]
[0.1034694, -0.85218835]
[-0.18329783, 0.4942022]
[1.3351815, -0.17763908]
[-0.75927716, 1.4386497]
[-0.1406345, 1.277538]
[-0.99012876, 0.7812265]
[0.3450709, -1.4384907]
[-0.1885517, 2.9712334]
[-0.16311993, 0.8051864]
[0.94684404, 0.3931502]
[-0.9284042, -0.64674455]
[-1.7745209, 0.9522298]
[-1.4068716, 0.072190076]
[-0.13768859, 2.9859605]
[0.29195562, 1.1297333]
[-0.8043941, 0.646791]
[-0.13782407, -0.07135469]
[-0.72450244, 0.5764401]
[0.5972532, -1.1060565]
[1.5243322, 1.709608]
[-0.37786406, -0.7497722]
[-0.6071291, -1.291386]
[-0.5602662, -1.1683836]
[0.8526919, 0.59228486]
[0.8445022, -2.0933437]
[-0.56105703, -0.91256666]
[-0.29191265, -0.73807466]
[-1.3223046, 1.4681873]
[-1.3866748, -3.3639731]
[-0.7354067, 2.7021165]
[-0.9909101, 0.09942675]
[0.3868333, 1.6811297]
[0.5212884, -1.5545908]
[-2.1571772, 1.0170428]
[-0.49173597, 1.1486934]
[1.0157384, 1.9156483]
[1.2459211, -0.40220928]
[-0.992525, -1.2584454]
[-0.6281937, 0.54930127]
[-0.3003691, 3.597561]
[-0.8500572, -0.63583285]
[1.5694388, 1.8311492]
[-0.867897, -0.47841737]
[-2.0269828, 1.2348976]
[1.1693971, 1.2340679]
[-0.2960094, 0.25988886]
[-0.532579, -0.80665934]
[0.41812518, 1.4104879]
[0.061812844, 0.9651383]
[1.2098464, 1.873952]
[0.45803568, 0.93282115]
[-1.391209, 0.91361904]
[-0.19195382, 0.886306]
[-1.8736426, 0.8967599]
[-0.26506063, -0.9249412]
[-0.98829955, 0.60197014]
[0.12751992, 1.6182561]
[1.5152754, 2.051711]
[0.81525034, -0.72616607]
[-0.569181, 2.1905951]
[-0.82435006, -2.526628]
[-0.31327248, -0.6934937]
[-0.017705068, 0.09177001]
[-0.88796604, 1.6232873]
[-0.55486244, 0.60844153]
[0.49825016, 1.5041262]
[1.091908, -1.7386129]
[0.03141984, 0.38418597]
[-0.6670479, 0.33908933]
[0.4576696, 1.9372134]
[-1.9105211, -0.5504432]
[1.2500546, 1.9240404]
[-1.1788541, -2.470161]
[-0.6707644, 1.3215982]
[-1.3547295, -0.15016842]
[-0.31621858, 0.31750005]
[1.8152509, 0.26244253]
[0.045668315, 2.7476306]
[1.0145447, -0.43884793]
[-0.60543454, -1.4211417]
[-0.14604196, -1.7315109]
[0.74305665, 0.5693188]
[0.6292623, -0.96184695]
[-0.3637857, 1.3872395]
[0.026719999, 0.19254701]
[-2.0026023, 1.0036397]
[-0.11282195, -0.8314045]
[-0.6253301, 1.7613635]
[0.30055448, 0.9397572]
[1.2764897, 2.273013]
[0.0126190595, 0.19789903]
[0.44555444, 1.7994727]
[1.2315457, 1.2724497]
[-0.737922, 1.6397427]
[-3.0408623, -0.3620621]
[-1.8912717, 1.4338442]
[0.84855676, -2.757894]
[-0.52937406, 1.8590571]
[0.24236606, -2.1267595]
[-0.8377212, -0.2904387]
[-0.49521554, -1.6020272]
[-1.0870768, 0.89210117]
[0.7144521, 0.4280513]
[0.7825198, 0.5369346]
[-1.5771188, 0.14176954]
[-1.1081893, 1.0450674]
[0.014411528, -1.245212]
[1.85172, 1.9036802]
[-0.6864444, 0.098353475]
[-2.0558815, 0.8697608]
[1.3059082, 0.9676727]
[-0.47002545, 1.768326]
[0.3578428, 1.086108]
[0.12978412, 1.2719909]
[-1.9568971, -1.2326137]
[-0.7213636, 1.578568]
[0.8899406, -1.0809953]
[-1.0163227, 0.45062268]
[-0.68646187, 0.2211211]
[-1.1574856, -1.0857487]
[1.5679145, 0.32454002]
[1.8524947, 1.9829053]
[1.0043354, 0.23909426]
[-3.4021878, 1.3031898]
[-0.8938659, 0.1706989]
[0.5220811, 0.6420302]
[0.7030806, 0.2553328]
[-0.8816836, 0.3721103]
[-0.9985066, 1.9673849]
[-1.0039696, -1.2120651]
[0.30012897, -1.4048314]
[0.14004396, 1.9611208]
[2.1410537, 0.61282897]
[0.50343156, 1.5197388]
[-2.0967097, -4.210672]
[-0.5858634, 1.4330931]
[-2.7786322, 0.28267467]
[-0.36825764, 0.38215676]
[2.2522542, 0.38428432]
[-0.70909196, 0.9993856]
[0.7365575, 0.2807362]
[5.477508, 2.088529]
[0.5741233, -1.3205127]
[-2.5648932, 1.3315152]
[-1.6285022, -0.20515054]
[-0.82992345, 0.8620329]
[-0.21210957, -0.78874403]
[0.12542717, 0.55302477]
[-0.18731417, -2.4253917]
[-1.0823272, 1.6679014]
[0.27490363, 0.16640495]
[-0.99237496, 0.41541487]
[-2.3702545, -0.0973497]
[-0.99759066, -1.1119748]
[-0.059369028, 1.2766228]
[-0.71188277, 0.1605506]
[-0.4909509, 0.03807038]
[-2.0685341, 0.47424173]
[-1.1098936, 1.9333973]
[-0.5226926, 0.5466875]
[-1.0031762, -0.07512497]
[-1.6534835, 1.631648]
[0.27863702, 1.4732842]
[0.20470245, 1.8472095]
[-0.17073195, -1.0799739]
[-0.8739144, -1.2220434]
[-0.8109787, 0.19728994]
[0.85542864, 4.2972407]
[1.1139145, 1.1015195]
[-0.27709097, 0.5311987]
[1.9710252, 0.8148079]
[-1.2422132, 0.28757477]
[-2.2154915, 0.5318221]
[-2.6690526, 0.6467849]
[-0.5837014, -0.5691585]
[-0.056832414, -0.54894257]
[-1.6063644, -0.07210639]
[-2.1417294, 0.95957357]
[-0.59161836, 0.03611532]
[0.10516249, 1.6315286]
[-1.2571926, -1.1289866]
[0.31517074, 3.1919656]
[1.9313419, 1.1153588]
[0.5886418, 1.035171]
[1.6627162, -0.90713406]
[2.7999094, 1.2839928]
[0.29760438, -2.4058514]
[-2.5659444, 0.78831303]
[0.82351536, 0.12983015]
[0.8974321, 0.711082]
[0.11652778, -2.2972655]
[-1.1137234, 1.8075459]
[0.31734133, 1.1777962]
[-0.75836223, 0.34159863]
[1.9367204, 0.5655736]
[-0.5575388, -1.0981412]
[-0.38550875, 0.3652384]
[-0.5841476, 0.4679842]
[-1.2123375, -0.7723334]
[1.8264116, 1.6985382]
[-0.14337191, -0.017348347]
[0.17770413, 1.9680916]
[0.41042218, -2.4240122]
[0.3002369, 1.8687317]
[-0.24701002, -1.7974302]
[0.3961194, 1.3141932]
[-0.2636738, -0.92731136]
[-1.6581936, 1.0523102]
[0.29302138, -1.4652166]
[0.37279022, 1.4718403]
[-1.6202127, 0.16829795]
[0.11218615, 0.5720328]
[0.1835015, 0.07376305]
[0.96784073, 0.53592485]
[-1.1785427, -1.9916962]
[-2.041538, 1.95056]
[0.7720848, 0.48679286]
[-0.6610494, 1.6260494]
[-1.0139921, -0.67278814]
[0.922612, 3.397018]
[2.3646264, 0.036580168]
[0.64672786, 0.6323648]
[-0.3712341, 0.16673467]
[-2.3713918, 1.3059801]
[-1.7000098, 0.09642266]
[-0.9799182, -1.0799981]
[0.67683595, 0.23313057]
[0.44200423, 2.8515086]
[0.27515486, 1.0330689]
[-0.31061175, 0.5008785]
[-1.9849374, -1.9865975]
[0.54019517, 1.506745]
[1.0599507, 0.15181696]
[-0.45270616, 0.32556447]
[-0.29131678, -1.654757]
[-0.9125988, 0.07661484]
[-0.8841008, -0.054396056]
[0.092568696, 0.4198452]
[0.46719396, 0.97085774]
[-0.57262844, -1.2361677]
[-1.3246768, -1.4472116]
[0.22057417, 1.1579895]
[0.12558778, 0.1275336]
[-0.36226335, 0.3777529]
[1.5293933, 1.0288934]
[-0.9340424, 1.6873493]
[-0.5799376, -1.1247215]
[-2.2196572, 1.4636267]
[-0.2195438, -0.9402562]
[-0.62839985, 1.5237432]
[-0.2302403, -0.0012920536]
[0.5321411, 1.524769]
[0.5976271, -0.5644681]
[-0.81698954, -1.3281897]
[-0.044301566, 0.0016707405]
[-1.0309519, -0.06709547]
[0.3071814, -0.22740528]
[0.9943171, 0.18569289]
[-2.010863, -3.7704272]
[-0.7125572, -0.96661437]
[1.036213, 1.3147725]
[-1.0166498, -1.5504998]
[-0.45221424, 0.2190556]
[-0.8877522, -1.0691931]
[0.76302695, -1.3669907]
[-0.7708895, -0.8525384]
[-1.3766872, 0.042791598]
[-0.9229829, 0.39443478]
[0.21372758, -0.5966712]
[-0.6863976, -1.6495587]
[-1.0626554, 0.0069233365]
[1.5323181, 1.9435699]
[-0.74457717, -1.5877707]
[-1.4142774, 0.5361504]
[0.3482677, 1.2084842]
[0.77837324, 0.014622156]
[0.66573685, 1.0673764]
[0.12164092, 0.4914075]
[-0.020483445, -1.1266484]
[-0.5902993, -1.479043]
[0.49981496, 0.0531518]
[1.4749329, -0.59425205]
[0.59065706, -0.2922122]
[-0.379117, -1.0106745]
[-1.6275204, -0.39038354]
[-0.70777667, 0.6429134]
[0.6725725, -0.8845244]
[1.3558778, 1.8606569]
[0.61928326, -0.6020933]
[-1.468806, 0.41077346]
[0.7168118, -1.6641141]
[0.667057, 0.0044645146]
[-2.2898078, 0.09585188]
[-0.60637873, 0.37836584]
[0.5517787, 1.0732511]
[-0.7651443, -1.5320578]
[1.6115527, -1.098336]
[-0.5681297, -0.5467003]
[-0.112330526, 0.58116966]
[-0.55923766, 0.56298304]
[-0.2513698, -1.0963285]
[1.7164223, 1.766195]
[-0.10358289, 0.98110294]
[-1.4013122, 0.717069]
[0.8102836, -1.881237]
[0.6378056, -0.089636505]
[-0.6966825, 0.65141064]
[-0.13370676, -0.49879828]
[-0.1237694, -1.2614187]
[-0.5047138, -0.7796164]
[-0.97036797, -0.05477617]
[-0.7460902, 0.85005504]
[0.27417514, -0.3923056]
[-0.49082053, -1.2688684]
[0.036036726, 0.64645565]
[-0.5454207, 0.70347136]
[1.4194288, -0.69644296]
[-0.2949462, -0.9933412]
[-0.29602054, 0.2354309]
[-1.0554981, -1.0705154]
[0.33740336, 1.2405235]
[-0.52632624, -0.7386867]
[-1.3725616, -0.049922794]
[-0.26697317, -1.0930842]
[0.28920642, -2.0103264]
[0.14481877, 0.53571475]
[-1.1162277, 0.0058074594]
[-0.70195585, -0.43342707]
[-0.4449141, 0.17351013]
[-0.7067999, 0.21106043]
[-2.703302, -0.25391904]
[-0.3849788, -0.3687315]
[0.2918898, 1.2476693]
[0.14743607, 0.638323]
[-3.2358534, -0.112076044]
[-1.2627305, -0.011944227]
[-0.35490152, -1.478212]
[-0.41040477, 0.72822154]
[0.59517765, 0.051072136]
[-0.62933445, 0.42757922]
[1.0595597, 0.23971224]
[0.591157, -0.026162378]
[-1.3845941, -1.5595237]
[-0.24761675, -1.043213]
[-1.3465402, -0.12871167]
[-0.12677357, -1.4495697]
[-0.5364988, 0.12683848]
[0.5952214, -0.013088401]
[-0.10236314, -2.352161]
[0.47097257, 0.88885516]
[0.12950517, -0.61022305]
[-1.2328615, 0.32809225]
[0.754841, -0.8679459]
[-0.5978412, -1.760753]
[0.93117183, 0.028322674]
[-0.14559625, 1.605236]
[0.6290952, 0.22251314]
[-0.11028966, 1.9278337]
[1.4463769, -0.23431255]
[-0.5878787, 0.5560505]
[1.2016774, 1.5210882]
[1.3574163, -0.27586472]
[-1.2487473, -0.11563363]
[-0.4466477, -1.3871285]
[-0.054881845, -0.57080454]
[-0.22094406, -1.4682766]
[-0.8248926, 1.8382016]
[-0.4271023, -1.2885672]
[1.2701823, 0.10351977]
[-1.2727582, 0.36536542]
[0.10943632, 0.8082772]
[-0.582079, 0.5977556]
[-0.86470336, -1.5811211]
[-0.7272249, -0.40166956]
[-0.74894065, -0.09988567]
[-0.21124683, 2.6549644]
[-1.2512745, -1.1995791]
[-0.13113314, 2.6435943]
[-0.4811809, -2.4713192]
[-1.2168896, 0.32419273]
[-0.21109179, 1.1027884]
[-0.39001554, 0.45913935]
[-0.23354846, -0.07534785]
[-0.4293311, -1.2631884]
[-1.3156992, -1.4978441]
[-1.2808238, 0.16030951]
[-0.73803353, 0.28393885]
[0.07820183, 0.5370249]
[-0.5723087, 0.33334878]
[0.57881325, 0.89382446]
[-0.23064293, 0.71343553]
[0.7776958, -0.061394036]
[-0.3391846, -0.821423]
[0.49181935, 0.35738838]
[-0.8850625, 1.0552006]
[0.57909054, 0.99362814]
[1.336583, 1.6792032]
[-0.60118085, -1.7528281]
[-0.11669776, -0.73037326]
[-1.307988, -1.6132016]
[0.7052321, -1.449679]
[0.61094654, 1.3141674]
[2.5044215, 0.67060965]
[-0.4506468, 3.0249624]
[0.069579184, 0.28964236]
[-0.2336256, 2.2227564]
[0.3230344, -1.0138978]
[-0.3677079, 0.48165214]
[-1.1718959, -1.2179877]
[-0.41710743, 0.40406907]
[1.5531394, -1.2251618]
[-0.5532347, 0.7440086]
[-0.37915507, 0.12619133]
[-1.5252544, 0.44044617]
[0.043454733, -0.9991246]
[0.57660246, 1.2531679]
[0.043355346, 0.44600335]
[-0.14918773, 3.0718412]
[-2.2187254, -2.9186654]
[0.6331338, 1.1908792]
[-0.32495654, 1.2443199]
[-0.75592536, 0.5743875]
[0.25876585, 0.3516444]
[-1.3168008, 0.52301204]
[-0.36270732, -0.7382853]
[-0.5204749, -1.1571585]
[0.33003455, 0.10454655]
[-0.5729447, -0.56116295]
[-0.27265206, 0.044274144]
[0.49041322, 1.1475463]
[-0.01986821, -1.1222984]
[-0.74950975, 0.60078883]
[-0.149555, 0.93961567]
[-1.1230465, 0.57617474]
[-1.5885189, -2.3233814]
[-0.3414455, -1.1246467]
[-0.48747602, -0.006075762]
[-0.7548706, -1.5065926]
[1.3949603, 2.698956]
[-0.48788977, -0.815525]
[-0.9206147, -0.040703885]
[1.2708308, 1.8613563]
[0.3265415, 1.049601]
[0.13904719, 0.522148]
[-0.01909883, 0.18630204]
[-0.4943361, -0.8552222]
[-1.6060939, -0.28630123]
[-1.2073147, -1.7454165]
[-0.09183471, 0.010461971]
[-1.008223, 0.123863995]
[0.5254335, 1.4686263]
[1.3689296, 1.9430156]
[0.34320652, -1.6411486]
[0.7315371, -0.11298216]
[-0.65925294, 0.038762912]
[1.2716881, 0.47338933]
[-0.42702785, 0.23154998]
[-1.2371184, 0.56363183]
[0.9493636, -0.3936964]
[1.2516963, 0.61184776]
[2.8939655, 0.6125469]
[-1.2801636, 0.45541465]
[1.2278202, -2.4122338]
[1.8213222, 2.1389766]
[1.545617, 0.822057]
[-0.89164466, -1.555776]
[0.38515466, -0.082862385]
[-1.2356364, 0.3041383]
[0.8137886, -0.7911085]
[1.2049316, 1.6685576]
[-0.3480586, 0.097457886]
[-0.57588845, -1.5710019]
[0.5328548, -0.64061147]
[-0.44395682, -0.8869799]
[-0.21370591, 0.8674867]
[-1.2935141, -1.8360302]
[-0.9027293, 0.20727873]
[0.69916207, 0.07673414]
[2.558961, 0.53533655]
[1.1123253, 1.7936196]
[-0.59129184, 0.41402364]
[0.46217084, 1.1209166]
[0.2764405, -0.01868039]
[0.76321113, 0.098928005]
[-0.35827613, -0.7488303]
[0.5575418, 1.1465821]
[-1.5077231, -0.19972053]
[0.6370086, 0.032911688]
[-0.7365597, -2.5775409]
[0.5961334, 0.011902899]
[0.3535326, 1.2943124]
[-0.37112615, -1.9307674]
[-0.89402574, -0.38851264]
[-0.00663919, -1.5148174]
[-0.36741397, 1.044197]
[1.8844918, 2.415153]
[0.807195, 1.2355294]
[-1.3995266, 0.8011817]
[-0.18162467, 1.0235988]
[0.7275065, 0.6069827]
[0.3525594, -1.3231771]
[0.030191109, 0.31157237]
[-1.0120581, -1.578825]
[-1.3694915, 2.7469049]
[-0.77649194, -2.0920248]
[0.04046314, 2.4974732]
[1.0489225, -0.2951597]
[0.46371743, 1.3077277]
[0.25682846, -0.8565809]
[-0.43321887, -0.94527924]
[1.5574785, -0.89470184]
[-1.0671368, 0.5817801]
[-0.03976611, -0.09430643]
[-1.0101318, -0.8508959]
[-0.33126897, -0.83739567]
[0.959182, 2.9321713]
[1.0106021, -0.4476107]
[-1.4965465, 0.9405174]
[-0.30820408, -3.047686]
[0.96433735, 0.43993446]
[-0.17789543, 0.1221427]
[-0.26627573, 0.460451]
[-0.27770326, 1.8310288]
[-0.78472805, -1.2007794]
[-0.20287023, 0.2823828]
[0.01712149, 3.8191934]
[-0.6910941, 0.06257381]
[0.41493118, 1.6619388]
[-0.8807409, -0.009497602]
[-0.38684145, -0.62149525]
[0.42392144, 0.3365313]
[-0.91322905, 0.7418075]
[0.51040065, -0.48963207]
[-1.0665177, -0.8508633]
[-0.26046628, 1.8681909]
[1.5646871, 2.3058314]
[0.6123461, 0.21126524]
[-1.4000164, 0.4507774]
[0.6363287, -1.8541228]
[0.9966571, 0.38053197]
[0.6455205, -0.5244962]
[-0.036837984, 0.5387551]
[-1.3999871, -0.18565238]
[-0.77757245, 1.4707994]
[-2.4329789, -0.832787]
[-0.948087, 0.76993525]
[2.0776536, -0.10707392]
[-1.1623186, 1.7157351]
[1.6921507, -0.73472863]
[-0.95948404, 0.480205]
[-2.0481443, 0.15136781]
[-1.0196825, 1.958087]
[0.56638473, -0.75350606]
[-0.1639341, -0.3573164]
[0.31691888, -1.2999483]
[-3.395432, 1.040333]
[-0.909816, 0.16811603]
[-1.10454, 1.8218311]
[0.8509163, -0.40395373]
[0.27026924, 2.5211434]
[-0.14424965, 1.3472514]
[0.044523288, 0.48614287]
[-0.32698005, 0.11666848]
[1.8985431, 2.078669]
[-1.3964304, -0.35500443]
[-1.279859, 1.9689966]
[-0.25717497, 0.1340749]
[-0.9370801, 0.66170835]
[-0.99272573, 0.043037176]
[-1.3254911, 1.8805462]
[0.7988881, 0.3946978]
[1.9680492, 1.8067651]
[-0.26245695, -0.7071496]
[-0.46729335, 3.5935755]
[-0.04483581, 1.2434123]
[-2.0951967, 0.7625111]
[-0.59511787, 0.39735267]
[0.080838054, 2.4519968]
[0.1327664, 0.21483958]
[-0.6814192, 2.2061896]
[1.0438269, -0.5254713]
[1.8959246, 2.454494]
[-0.061461117, 1.1660093]
[-1.2554246, -0.9316768]
[0.49866387, 0.09400731]
[1.7963375, -0.9105552]
[0.78304124, -0.50244224]
[1.1875157, 0.67935336]
[-2.179247, 0.38837445]
[-1.4201396, 0.78634727]
[0.67617273, -2.3728662]
[-0.57977664, -0.7815997]
[-1.3992273, -1.9987365]
[1.9741032, 2.5363398]
[1.4917209, 0.9638452]
[0.43595397, 1.3368381]
[0.9163633, -0.582936]
[-0.81651926, 0.6695461]
[0.3041331, 1.0941131]
[-0.81959575, -0.866092]
[0.5278375, -1.4586076]
[0.1805325, 2.1596608]
[-1.0379604, 0.20802522]
[-1.397757, 3.0023036]
[-1.1637456, 0.13714129]
[-0.5934025, -0.79430205]
[-0.14534879, 1.2154493]
[0.39566386, 1.5668988]
[0.13020803, 1.1670129]
[1.9114777, 2.332364]
[0.6664382, -0.71004033]
[-1.1308596, 0.9054987]
[1.2118734, -1.0606979]
[-3.0262408, 1.1845855]
[0.50463563, -0.40261313]
[-0.5646537, -0.6802089]
[-0.14174446, 0.7970286]
[-0.5935696, -0.78424466]
[-0.09652333, -0.11113572]
[-1.9706386, 1.1196498]
[-1.3874005, -0.18566084]
[-1.0304327, 0.3423689]
[2.0022922, 0.6852732]
[0.4246416, -0.2977501]
[2.145539, 0.35377523]
[-0.050273616, 0.5062624]
[-0.38093862, -0.1433787]
[-1.738467, 2.404159]
[1.7911218, -0.27721122]
[-1.3123482, 2.8738613]
[1.0099833, -0.4165269]
[0.9928517, 0.39133525]
[1.3555895, -1.1311139]
[-0.8665822, -0.61218035]
[-0.72613573, 0.2497463]
[-0.8342457, 0.45025894]
[-2.1717162, -0.5347279]
[-1.2096866, 2.3128514]
[0.4678353, -1.3820628]
[-1.1280303, -0.8718135]
[-1.5817037, -0.343528]
[0.9673093, 0.4340186]
[0.39775538, 0.50684845]
[0.123964, 0.4651093]
[0.79799485, -2.6713939]
[0.32415894, 1.2146021]
[-1.1790159, -0.1889166]
[-0.651289, -0.92233557]
[-0.17930457, 0.9153731]
[0.3484458, 1.5397995]
[0.672155, 0.35042045]
[0.15925066, 0.66221887]
[0.36671323, -1.3351223]
[0.9433096, 0.44701594]
[1.1839371, -0.7725872]
[0.95618826, 0.39865136]
[-2.2567775, -2.8766928]
[-0.3768306, -0.4460111]
[-0.33748984, 0.41560575]
[0.5558221, 1.2171128]
[0.4817644, -1.6711022]
[-1.0958104, 1.8068669]
[-1.3874156, -0.98530185]
[1.8376946, 3.034172]
[-0.860918, 0.0002220422]
[-0.33489102, -1.319375]
[-0.2895885, -1.4837614]
[0.09069909, 2.7091913]
[0.90806264, -2.0692286]
[0.108719274, 2.074224]
[1.1454003, 1.0368725]
[-2.008389, 0.90245235]
[0.63736707, -1.5287313]
[-0.2194097, 0.24874741]
[1.1439847, -0.91397685]
[-0.025817156, 0.34004128]
[0.629934, 0.53283167]
[-1.1722755, -0.98883957]
[-0.5619048, -0.40735078]
[0.2519663, 2.5816011]
[-0.32200056, 0.10648678]
[-0.6973155, 1.2511371]
[1.9874657, 0.59536964]
[-0.34830636, -0.5263885]
[-0.06880118, 1.291937]
[-1.0303506, 0.81225556]
[-1.0362887, -0.0014425479]
[0.9807457, 0.37162077]
[1.8569376, 0.21685323]
[-2.633336, 1.6939013]
[-0.94629604, 0.42339498]
[-0.29287276, 0.46985865]
[-0.57138586, 0.08378766]
[-1.709654, 1.2469707]
[0.39032158, 0.22358069]
[-0.29183683, 0.42237818]
[0.35083196, -1.1990211]
[1.6317902, 1.4381132]
[2.8999724, 0.19944635]
[-3.0643055, 0.22395438]
[0.2764996, -1.0342294]
[0.30769342, 0.12677209]
[-1.0807691, 1.7920392]
[0.024817705, 0.33601832]
[-1.5490038, -1.6895027]
[-0.48204547, -1.767055]
[-0.75365335, -0.11448863]
[-0.19123326, 1.5634285]
[-0.46511987, 0.6743386]
[0.3605512, 1.0645595]
[0.11903925, -0.18476102]
[-0.40063852, -1.0279117]
[0.5544452, -0.953527]
[-0.8313764, 0.52656925]
[0.4707809, -1.1570115]
[-1.23597, -1.8607194]
[0.52195007, 0.52541447]
[2.203073, 1.3777181]
[2.5948493, 0.49849272]
[-2.9424224, 0.7133003]
[0.7272273, -2.2206936]
[0.5783236, 0.033909053]
[0.26703447, -1.4475824]
[0.026280638, 0.24778917]
[0.7041462, -1.7786785]
[0.03220867, -0.3980153]
[-0.9428589, 0.024133168]
[-0.1548634, 2.207025]
[-0.24030481, -0.97488016]
[1.7033746, -0.69918096]
[-0.19340731, 1.9553374]
[-0.39902005, -0.88531935]
[-2.0318582, -0.08467744]
[-0.73876673, 0.44387934]
[0.6825617, 1.553138]
[-1.1911038, -1.5040196]
[-0.35819745, 0.07116917]
[3.193288, 0.79561156]
[0.5012744, -1.1452082]
[-1.9812243, 0.46713108]
[-0.5838188, 0.67825466]
[0.6173206, 0.06358058]
[-0.17366989, 0.96104467]
[0.03941643, 0.39503387]
[0.1760608, -0.81590503]
[-0.53266984, -1.580611]
[-1.7956727, -0.33140683]
[-0.22374481, -0.83484304]
[-1.4938712, -0.692607]
[-0.86618745, 0.39437687]
[-2.0638754, 0.33035386]
[-1.289675, -1.45892]
[-0.476856, 0.6453361]
[0.05379832, 0.5195656]
[1.0972886, 0.21042414]
[-0.635643, -1.9694101]
[1.3770238, 0.51315826]
[-1.914215, 0.5029671]
[-0.6565365, -0.091400415]
[-1.0054077, -1.3795072]
[-0.9394189, 0.010799453]
[1.8567388, -1.0055441]
[-0.00854348, 0.8641849]
[0.33065614, 1.0597526]
[0.48930553, -0.8564992]
[-0.2761102, -0.8864811]
[-0.3293564, 0.7118112]
[-0.3059988, 0.3355695]
[-1.8271505, -0.7673553]
[-0.30831844, 0.33549654]
[1.2982877, 0.5956627]
[0.82686377, 0.2244573]
[-2.896975, 0.50189364]
[-3.1055894, 0.6764188]
[-0.20062807, 0.7515147]
[-0.45481414, -1.457905]
[0.56274545, -1.6389571]
[0.0062234625, -0.45373285]
[0.31310534, 1.1895773]
[-0.37833783, -0.95134765]
[1.1713973, 0.072298944]
[0.115285024, 0.31944865]
[-0.020857755, 2.0592003]
[-0.20071869, 1.6982284]
[0.493984, -1.6202539]
[-0.6927229, -1.6317092]
[1.3916379, -1.1415094]
[-0.49079368, -1.8136302]
[-1.6421604, -0.49133682]
[-2.2999601, 0.35541022]
[-0.20016657, 0.2067701]
[-1.914333, 0.26328996]
[-2.4103997, -0.22357754]
[1.8503361, 1.0515383]
[-0.32976252, 0.83895963]
[-2.6608505, 0.47486746]
[-1.0785254, -2.49227]
[-0.6263258, -1.9156122]
[1.7008389, -0.83502793]
[1.8531331, -0.84791946]
[1.4234036, -0.8303517]
[1.6320407, 1.09486]
[-1.4988561, -0.31506634]
[0.37966597, 0.047097087]
[1.4199886, 1.6859643]
[-0.73415923, 0.3655218]
[-1.071544, 0.01819104]
[0.81871676, 0.16817576]
[-2.0205884, -0.35088882]
[-1.6705722, 0.39981604]
[0.12261993, 0.22907478]
[-0.28933635, -1.0910197]
[0.3539091, -2.0280442]
[-0.32168832, 1.1734668]
[-0.9576661, 0.12132831]
[2.0849514, 0.76925635]
[0.85868907, 0.53527707]
[1.5831635, 0.5003982]
[1.7769442, -0.5597361]
[0.3142394, 0.2855549]
[-1.3525381, -1.37395]
[1.8805013, 0.54051816]
[-0.6286502, -1.1480501]
[1.7364119, -0.6078313]
[0.3440544, -1.5610378]
[-0.55800223, -2.063603]
[-1.552406, 0.33741045]
[0.3579674, 0.22393516]
[-0.89309496, -2.4462628]
[0.11184664, 0.26503786]
[-0.06846012, -1.8496603]
[-0.32111758, -0.95706314]
[1.0182816, -1.3142968]
[0.3903631, 1.2314075]
[2.1837435, 0.1821624]
[-0.4079755, -2.0768805]
[0.8409622, -2.4821396]
[-0.80501336, 0.5122517]
[-1.8722111, -1.7895312]
[-0.40892366, -0.9723267]
[0.2523857, -1.4501851]
[-0.8117552, 0.4551952]
[0.3369195, 1.5235564]
[-0.63255703, -1.8437711]
[-0.07817298, 0.9894599]
[0.3653619, 0.29922822]
[0.84951055, -0.03739585]
[-0.27978775, 0.30512697]
[-0.36532426, 0.25370294]
[-0.21590973, -1.5001205]
[-1.1327096, 0.86173964]
[-0.75147885, 0.70920277]
[-0.5400925, 0.23118505]
[0.52589715, 1.3066332]
[-0.22737299, -1.9106765]
[-0.9911717, -1.2955923]
[0.5813004, -1.3343154]
[-1.0686768, -1.2394487]
[0.034019925, 0.32071534]
[-1.0503008, -1.2697728]
[1.1021606, -0.4924159]
[1.9190989, 0.7966332]
[-0.31270918, -0.88614064]
[2.1006224, 0.73241115]
[0.26670825, -0.16564402]
[-0.89067715, 0.37153086]
[0.69680667, 0.30838782]
[2.2033482, 0.9910699]
[-0.9715658, 0.76383865]
[-0.81333774, 0.3806252]
[-0.006632056, -0.04928714]
[0.38402048, 1.161243]
[-0.62296695, 0.24476907]
[1.7022383, -0.6455972]
[0.86844134, -0.6368488]
[-0.8657421, 0.5022858]
[-0.068479404, 1.4906822]
[-0.27277285, 2.523746]
[-2.6316466, -0.90192544]
[-2.2698505, 0.49258852]
[-0.70964044, 0.23527849]
[-0.31291333, -0.80105746]
[-0.4597655, 0.60854536]
[0.10160974, 0.4477096]
[1.4899247, -1.2768155]
[-0.69783056, 0.53068197]
[0.5007796, -1.6861951]
[-0.26837882, 2.022821]
[1.3367863, 1.1804947]
[3.1166093, 1.4411825]
[1.7915213, 0.4234106]
[-0.9564704, 0.11966871]
[0.62865317, 0.22432882]
[0.392882, 1.3592999]
[1.1444552, -0.8811987]
[-0.33929378, -0.6814027]
[-0.7154853, 0.746114]
[-0.97545666, 0.17815532]
[-0.27147, 1.3624147]
[-2.1761367, 0.43460006]
[0.03521459, -2.1892176]
[-0.23256029, 0.26657045]
[-0.18379445, 2.3784347]
